id,category,latitude,longitude
280,incendio,-7.1386,-76.3272
289,no_incendio,-5.715242133239665,-75.6692049037983
292,no_incendio,-5.9969306066925245,-75.59395245076587
302,incendio,-5.9353,-76.4486
313,no_incendio,-5.509842715479968,-77.22974622552158
319,incendio,-6.2461,-75.8296
323,incendio,-6.0524,-76.4042
324,incendio,-8.7718,-76.1866
325,no_incendio,-5.322335273054225,-75.66988823532402
331,no_incendio,-5.418336191471334,-77.27363994749886
339,no_incendio,-6.949275367929126,-77.03979042014342
344,incendio,-6.9282,-76.8538
347,incendio,-7.1073,-76.2616
354,incendio,-7.0067,-76.1524
356,incendio,-7.4014,-77.6754
360,incendio,-6.4545,-75.866
365,no_incendio,-7.0802266587833635,-75.87902422488
370,incendio,-6.7931,-76.8061
372,incendio,-7.5142,-76.6475
374,no_incendio,-5.8166617894952815,-76.28161854109814
375,incendio,-7.4744,-76.5862
386,incendio,-7.1953,-76.2965
389,incendio,-5.7947,-77.2584
390,no_incendio,-6.368662376296837,-77.03036089290791
397,no_incendio,-6.166609034042587,-76.23843722431326
413,no_incendio,-6.074232738963784,-75.5615873787058
427,no_incendio,-7.122938851987355,-76.92917682268381
429,no_incendio,-6.795665285445913,-76.70031335032672
430,incendio,-8.4743,-77.3645
441,incendio,-5.6762,-76.4895
445,no_incendio,-7.327451375962066,-77.03090576588977
447,no_incendio,-6.827947755317633,-77.24078320536096
452,no_incendio,-7.584063938890335,-77.08532363724217
454,incendio,-6.2336,-75.8098
456,incendio,-7.6563,-76.7281
460,incendio,-7.496,-76.38
461,incendio,-7.15,-76.0927
465,incendio,-6.7597,-77.3397
466,no_incendio,-6.7738595150234,-76.75356063625604
469,no_incendio,-7.143300333347583,-76.01076815200116
474,no_incendio,-6.993239612195546,-76.80617132397158
478,no_incendio,-6.949882284574706,-75.68273295602192
483,incendio,-7.0516,-76.6248
486,incendio,-7.1969,-76.3721
490,incendio,-5.7073,-76.4155
495,incendio,-6.1107,-77.1827
496,no_incendio,-6.0457356441581505,-76.76564488218803
512,no_incendio,-6.94200325407077,-76.26001952788216
526,no_incendio,-5.384324497906241,-76.81955746951022
528,incendio,-6.9626,-76.5804
532,incendio,-6.5849,-76.2723
533,no_incendio,-6.806373584205248,-76.84212620311408
547,no_incendio,-6.26574363006572,-75.945416955943
552,no_incendio,-5.623597121632923,-75.81781716667395
562,incendio,-7.3267,-76.6104
565,no_incendio,-6.249559347527708,-77.38514191347497
566,no_incendio,-6.568678711242536,-76.46161690496696
568,incendio,-7.7876,-76.697
581,no_incendio,-6.950453264096688,-75.59880859567114
582,incendio,-6.6249,-76.7514
597,no_incendio,-6.090705105654209,-75.76196358722034
601,incendio,-5.7018,-76.4541
606,no_incendio,-6.1592934714330285,-77.34475903708392
609,no_incendio,-7.0241667667070145,-76.27510051559456
627,incendio,-6.2263,-76.0861
629,no_incendio,-5.976563784411299,-76.98024729252694
641,no_incendio,-6.726779286673033,-77.03336380719702
653,incendio,-7.9186,-76.7899
655,incendio,-7.1575,-76.2999
656,no_incendio,-6.535327617861432,-76.18785766882165
657,incendio,-6.0079,-75.7292
663,no_incendio,-5.8570726019942425,-76.40667258173919
666,incendio,-8.1664,-76.5285
668,no_incendio,-6.525952464139444,-76.13787075319888
670,no_incendio,-6.0746976290586785,-75.57122315970695
674,no_incendio,-7.170373075763204,-77.40179462648253
680,incendio,-7.1118,-76.5801
687,no_incendio,-7.423279850513975,-76.1929127649397
688,no_incendio,-6.794519962222771,-76.90986347869215
692,no_incendio,-6.298521477567302,-76.20182358446478
696,no_incendio,-6.006937780860308,-77.45432250461575
699,no_incendio,-7.486384119244431,-77.33522717320785
702,incendio,-7.3026,-76.9813
703,no_incendio,-6.949882284574706,-75.68273295602192
707,incendio,-6.9336,-76.1934
708,no_incendio,-6.400727870765625,-77.48420741846027
711,no_incendio,-5.559447141003816,-77.53240429845073
716,incendio,-6.0616,-77.167
730,no_incendio,-5.6976044499375105,-76.64278583121316
733,no_incendio,-7.518549043794622,-77.46918278069812
737,no_incendio,-6.53438876670278,-77.3151143596093
747,incendio,-8.4914,-76.423
753,no_incendio,-6.2554801571250565,-76.43574997258422
761,no_incendio,-5.634222890340759,-76.43789808900263
780,no_incendio,-5.992717705570296,-75.97108395344519
781,no_incendio,-6.603103679284163,-76.5352543472929
789,no_incendio,-6.44311246702837,-76.64720397145403
797,no_incendio,-7.028663799217614,-75.85033836524988
800,incendio,-6.9055,-76.6912
804,no_incendio,-7.394254404476224,-75.68500027222532
810,incendio,-8.2995,-76.6367
811,incendio,-6.9491,-76.1856
815,incendio,-7.5588,-76.5241
817,no_incendio,-5.362923654155092,-76.9119868960568
819,no_incendio,-6.895202578534257,-77.04341617849329
828,no_incendio,-5.582283481453623,-75.95562633397932
841,incendio,-8.4315,-76.3741
854,incendio,-7.3323,-76.9305
856,no_incendio,-6.010674240572804,-77.09796715104932
879,no_incendio,-6.543469703142076,-77.05698988429933
885,no_incendio,-6.929539925837722,-76.05337955826667
886,incendio,-6.9296,-76.9118
892,incendio,-8.6951,-77.641
893,no_incendio,-5.826799302537919,-75.73782519899997
895,no_incendio,-6.797587829172456,-76.96085855036651
904,incendio,-7.7572,-76.7133
908,no_incendio,-6.256015929782314,-76.34693713254352
911,incendio,-5.9325,-76.2613
917,incendio,-7.6936,-76.5123
922,no_incendio,-7.282016752291952,-75.89864347181351
924,no_incendio,-6.5631659761878876,-77.17426169429598
926,incendio,-7.0789,-76.2111
931,incendio,-8.6194,-76.608
941,no_incendio,-6.319184567250436,-76.7615595241715
947,no_incendio,-5.397648721010737,-76.34314573163867
949,incendio,-5.9056,-75.8837
966,no_incendio,-5.569129164967829,-76.89146867970102
969,incendio,-7.3181,-76.9081
984,no_incendio,-7.189575486518889,-75.71595612356288
986,incendio,-7.481,-76.6956
987,incendio,-6.2935,-75.8023
988,incendio,-6.8168,-76.628
989,no_incendio,-6.2701925367746005,-76.81498053088146
990,no_incendio,-6.509338593690795,-76.81131065559471
994,no_incendio,-7.163128957992517,-77.33946379317482
998,no_incendio,-5.702153316153597,-75.54463550563808
1000,no_incendio,-5.3149529866292395,-75.54616509202799
1003,incendio,-6.5442,-76.4454
1012,incendio,-5.8648,-76.4359
1013,incendio,-8.4383,-76.2785
1014,no_incendio,-7.287912531535466,-77.51954103984086
1018,no_incendio,-7.061403957049695,-76.62981524420255
1020,incendio,-7.1184,-76.7486
1023,no_incendio,-6.089075896633828,-77.11331132604498
1033,incendio,-7.1369,-76.4862
1034,incendio,-6.3382,-76.0485
1042,no_incendio,-5.459589434430045,-76.77318023823041
1043,no_incendio,-6.154726709997222,-75.55076367684507
1047,incendio,-7.2938,-76.4344
1054,no_incendio,-6.664383213747135,-77.16631140190985
1055,no_incendio,-6.905014878753814,-76.49698867319515
1060,incendio,-6.7697,-76.7924
1066,no_incendio,-6.741427767846081,-75.52300413513564
1067,incendio,-6.3605,-76.6061
1080,no_incendio,-5.921016028711128,-75.70718586514504
1083,no_incendio,-5.4484392138134945,-75.95921509359859
1085,incendio,-8.3308,-76.5464
1091,incendio,-7.3896,-76.2175
1098,incendio,-7.7228,-76.7433
1099,incendio,-7.1198,-76.4919
1109,no_incendio,-7.20837922312058,-75.60173964481412
1116,incendio,-7.2471,-76.3866
1123,incendio,-6.4564,-75.9076
1130,incendio,-7.2958,-76.8564
1139,no_incendio,-7.436110407887001,-75.68288184576566
1143,incendio,-7.3168,-76.6611
1146,incendio,-8.1865,-76.6286
1147,no_incendio,-7.082226882888392,-75.74798202243628
1150,no_incendio,-5.955706826060275,-77.52353123807491
1160,incendio,-7.2603,-76.5887
1163,incendio,-6.4938,-76.5407
1166,incendio,-8.2703,-76.6538
1175,incendio,-5.9683,-75.8684
1176,incendio,-7.3541,-76.9573
1177,incendio,-6.5017,-77.6287
1178,no_incendio,-6.961563570088446,-77.02222304631809
1179,incendio,-6.7646,-77.3307
1180,incendio,-7.1796,-76.8964
1181,incendio,-7.9753,-77.5165
1184,no_incendio,-6.256015929782314,-76.34693713254352
1206,no_incendio,-6.883760214306626,-75.62202390814382
1211,no_incendio,-5.734596234605278,-76.54404736792905
1214,no_incendio,-7.516228282019169,-75.89484036620722
1221,no_incendio,-7.451217530868493,-77.29241876502243
1227,incendio,-7.3988,-76.8068
1228,incendio,-7.4353,-76.3742
1242,incendio,-6.9629,-76.5599
1249,incendio,-6.4937,-76.381
1251,incendio,-6.366,-76.5931
1253,incendio,-6.3417,-76.6857
1256,no_incendio,-5.976273966695589,-76.89556075922386
1257,incendio,-5.9726,-77.0906
1259,no_incendio,-6.56442664767728,-76.08300934140289
1260,no_incendio,-7.038481344593258,-77.380855509791
1261,incendio,-8.5911,-75.6015
1265,incendio,-7.3259,-76.8317
1266,no_incendio,-7.413823551899182,-76.79124540072256
1270,no_incendio,-6.081931713189248,-77.21688851873837
1274,incendio,-6.9911,-76.5627
1276,no_incendio,-6.886318678721428,-75.69795842959347
1281,no_incendio,-5.388346448693102,-76.72150148992378
1292,no_incendio,-5.95558763459201,-75.58088985962372
1293,incendio,-6.9929,-77.7523
1295,incendio,-5.8121,-76.4871
1296,no_incendio,-6.896612666946929,-75.75338049940235
1297,incendio,-7.746,-76.7584
1306,incendio,-6.9104,-76.8785
1312,incendio,-6.509,-76.775
1320,incendio,-7.1604,-76.4387
1322,incendio,-6.0329,-76.1795
1326,incendio,-6.2143,-76.2172
1327,incendio,-8.1415,-76.444
1333,no_incendio,-5.928392145710498,-76.5403998802667
1343,no_incendio,-5.592011294671137,-75.99975689195666
1381,incendio,-6.1406,-76.3551
1391,no_incendio,-5.391936920318269,-75.74765732530163
1397,incendio,-6.8223,-76.5532
1413,no_incendio,-5.902840695958739,-77.46595018427229
1421,no_incendio,-5.5463833686959125,-76.92476001499328
1428,incendio,-6.7585,-76.7123
1440,incendio,-6.2091,-75.6839
1445,no_incendio,-7.341385532228014,-75.96721546288514
1448,no_incendio,-6.442429492492132,-75.8210206317141
1452,no_incendio,-7.4582565567314925,-76.8374558308584
1453,incendio,-8.733,-77.5755
1458,no_incendio,-5.364892363396528,-76.8599043565554
1466,no_incendio,-7.4319891578174815,-77.15087421098383
1468,no_incendio,-6.125013751679443,-76.15307627183338
1470,incendio,-7.5472,-76.6723
1487,incendio,-7.1302,-77.0791
1495,incendio,-8.5253,-75.5965
1498,incendio,-6.7206,-76.1822
1501,incendio,-8.177,-77.0507
1503,no_incendio,-6.625422961334142,-76.70627380489785
1510,incendio,-7.1306,-76.3382
1515,no_incendio,-7.547362899320046,-75.73565468655677
1528,no_incendio,-5.532971684555294,-77.02280558006699
1536,incendio,-7.7199,-76.5078
1539,no_incendio,-7.53821724475927,-77.34792258266398
1543,incendio,-7.0098,-76.2928
1549,incendio,-6.7902,-76.9341
1559,no_incendio,-6.38076556073537,-76.97858606969272
1561,no_incendio,-7.086474485794749,-76.34589785341001
1565,no_incendio,-7.307422219905113,-77.49030389420659
1568,incendio,-7.1749,-76.219
1572,no_incendio,-6.261893490975904,-75.72805069897333
1577,incendio,-7.5869,-76.3986
1581,incendio,-7.1453,-77.7836
1582,incendio,-5.835,-75.8615
1585,incendio,-6.7634,-76.5577
1586,incendio,-7.3514,-76.4756
1593,no_incendio,-7.142345675518539,-77.26966785367183
1598,no_incendio,-5.965105049339228,-76.99859959497034
1605,incendio,-6.2518,-76.0786
1610,incendio,-8.6433,-76.643
1614,incendio,-5.8561,-76.3478
1619,incendio,-7.2399,-76.2683
1622,no_incendio,-5.818727365285151,-76.86751655981939
1623,incendio,-8.489,-76.4142
1626,no_incendio,-5.5670313248345,-75.99876018929933
1629,no_incendio,-5.715611122341353,-76.65563746255786
1632,incendio,-7.0849,-76.8846
1634,incendio,-6.5666,-75.7093
1635,incendio,-7.361,-76.5811
1643,incendio,-6.7461,-76.4215
1647,incendio,-5.3468,-76.7839
1662,no_incendio,-6.641540416375139,-77.47486256481713
1669,no_incendio,-6.199486560201427,-77.4221153051421
1675,no_incendio,-5.7826453397308155,-77.3905226367299
1677,no_incendio,-7.199216978961617,-75.9477990392911
1679,incendio,-8.5558,-77.1553
1680,no_incendio,-7.347666513055251,-77.19530347019538
1681,incendio,-5.7965,-76.1283
1682,no_incendio,-6.831471934568246,-75.7875932896481
1684,no_incendio,-7.517938460168555,-75.88430182253087
1686,no_incendio,-6.199800156726071,-75.87903812084684
1694,incendio,-7.3353,-76.5417
1701,no_incendio,-6.260382263964365,-75.66215989353373
1702,no_incendio,-6.376048501437837,-77.12747027240657
1703,incendio,-5.8991,-76.1147
1707,no_incendio,-6.625422961334142,-76.70627380489785
1721,incendio,-5.8479,-76.3271
1722,no_incendio,-6.165729925483304,-75.50698017130118
1727,no_incendio,-6.911906202214161,-76.30385492841812
1733,no_incendio,-6.238722534494159,-76.96599757551694
1734,no_incendio,-7.230008103453095,-76.43726823574747
1736,no_incendio,-6.400301881628301,-77.5201604762096
1743,incendio,-7.3819,-76.2674
1744,no_incendio,-7.07173503300346,-76.39313006840234
1758,incendio,-6.2492,-76.2933
1766,incendio,-7.3177,-75.5844
1767,no_incendio,-5.40191525194851,-77.41832441514279
1770,incendio,-6.1411,-75.9366
1775,no_incendio,-5.573600216354325,-77.29583969487783
1779,no_incendio,-5.73056432169004,-76.88063042787364
1784,no_incendio,-5.451709663906019,-76.0834165906866
1787,no_incendio,-7.454820191858604,-77.06390769959336
1794,no_incendio,-7.287912531535466,-77.51954103984086
1797,no_incendio,-6.026471909112164,-76.38280873739679
1799,incendio,-7.0114,-76.8242
1802,incendio,-6.8945,-76.9426
1803,no_incendio,-7.464233169627815,-76.3089508607516
1809,no_incendio,-7.396293728832261,-76.90325278525978
1812,incendio,-6.3177,-75.8389
1815,no_incendio,-6.486581240227174,-76.15835402098138
1822,incendio,-6.3862,-75.9451
1837,no_incendio,-7.084883582406477,-76.16691642079259
1842,incendio,-6.2398,-75.96
1850,no_incendio,-6.542256231887758,-76.22236926601508
1857,incendio,-6.1142,-75.9618
1859,incendio,-6.5926,-76.1077
1860,incendio,-6.0112,-76.9002
1865,no_incendio,-5.605657953237715,-77.33944421680316
1866,no_incendio,-6.726381012789614,-77.29263321460805
1867,no_incendio,-6.050469228584658,-76.73736427886188
1870,no_incendio,-6.973841653653549,-76.58656432123784
1878,no_incendio,-7.287912531535466,-77.51954103984086
1879,no_incendio,-7.2339632492782835,-76.73433396854956
1886,incendio,-7.7183,-76.7511
1889,incendio,-6.9914,-76.6187
1894,no_incendio,-6.905014878753814,-76.49698867319515
1895,no_incendio,-5.932677032359028,-76.67039982026421
1898,no_incendio,-6.15602894819134,-76.33768833426039
1900,incendio,-7.5284,-75.7975
1920,incendio,-7.1493,-76.8688
1921,incendio,-5.9242,-76.9661
1922,no_incendio,-6.237634518264563,-76.93733978052377
1925,no_incendio,-6.905350281771543,-75.85773993313076
1929,incendio,-5.5409,-75.969
1930,incendio,-6.7058,-76.5234
1932,no_incendio,-6.882432262080377,-75.90126287963834
1936,incendio,-7.433,-76.6284
1937,no_incendio,-7.480945740497024,-75.88131487548965
1944,no_incendio,-7.575264155010306,-76.7671801072031
1948,no_incendio,-5.930404217360228,-76.53983487852608
1949,no_incendio,-5.7462072862910665,-75.82239791523867
1970,incendio,-6.8054,-76.817
1976,incendio,-6.3032,-75.8637
1980,no_incendio,-7.017817860779479,-76.95461934375838
1990,no_incendio,-6.191285072180344,-75.97348634249272
1992,no_incendio,-5.4484392138134945,-75.95921509359859
2001,incendio,-7.3678,-76.6807
2010,no_incendio,-6.775595026700855,-77.38152365692504
2019,incendio,-6.0223,-76.1266
2025,no_incendio,-6.742797209348308,-75.63057425829132
2038,no_incendio,-6.295102509635013,-77.52506617532497
2045,incendio,-7.3184,-76.9269
2049,no_incendio,-5.485555576815183,-76.48568380205462
2058,no_incendio,-6.08674868659818,-77.38664384875209
2071,no_incendio,-5.530786000980501,-76.91418709127078
2072,incendio,-7.6282,-76.4755
2081,incendio,-6.1979,-75.9194
2089,no_incendio,-5.702364736345534,-76.72144500150783
2091,incendio,-5.6644,-76.4958
2098,incendio,-7.4628,-76.5971
2102,no_incendio,-6.56442664767728,-76.08300934140289
2104,incendio,-6.5184,-76.7362
2107,no_incendio,-5.544976635100384,-76.33130727413504
2108,no_incendio,-5.335389403596253,-76.01475499828726
2110,incendio,-5.8339,-76.2199
2111,no_incendio,-5.623597121632923,-75.81781716667395
2119,no_incendio,-6.331956733542304,-77.5021084607029
2122,no_incendio,-6.950538468924696,-76.07104877103448
2139,no_incendio,-6.91975600968376,-77.05871610020544
2141,incendio,-7.9016,-76.7345
2143,incendio,-6.3354,-76.5729
2146,no_incendio,-7.3226422677593845,-76.0064093237638
2148,incendio,-7.343,-76.2983
2152,no_incendio,-6.895407353104692,-76.79676810992372
2156,no_incendio,-5.632876376439432,-77.16339501604922
2158,incendio,-5.7687,-76.513
2163,no_incendio,-6.536547874138972,-77.31298293788737
2164,no_incendio,-6.654532009707288,-75.5305999621871
2185,no_incendio,-7.152157832421082,-77.44831592237493
2204,no_incendio,-6.134868701694113,-76.84593822630983
2205,incendio,-6.3923,-77.3723
2209,no_incendio,-5.8511939634062635,-76.52247944634267
2215,no_incendio,-5.500738315784995,-75.59662427893288
2223,incendio,-6.2573,-75.8593
2233,incendio,-6.4945,-76.3575
2237,no_incendio,-5.728382445396997,-77.12017555927592
2238,no_incendio,-6.566852763907717,-76.67622294647774
2239,no_incendio,-6.125013751679443,-76.15307627183338
2240,incendio,-6.5399,-75.6707
2244,no_incendio,-5.6996412211902,-75.5074681731858
2248,incendio,-5.7423,-76.222
2250,incendio,-7.3362,-76.6869
2252,incendio,-6.5736,-75.948
2282,incendio,-7.3449,-76.2911
2283,no_incendio,-6.156942123129494,-76.92567844755888
2286,no_incendio,-7.317626251154921,-75.78361603634158
2290,incendio,-7.4545,-76.4428
2294,no_incendio,-5.593725246250177,-76.70151478021911
2296,incendio,-6.3001,-76.2507
2303,no_incendio,-6.657837978191169,-76.6528349809883
2304,no_incendio,-5.5896376031918615,-76.35252920094948
2307,incendio,-7.6142,-76.4784
2310,incendio,-6.3619,-75.7794
2316,incendio,-6.2007,-76.1659
2321,no_incendio,-7.115248664865674,-76.07912965420722
2324,no_incendio,-5.84380402008071,-75.92947605096468
2325,incendio,-7.29,-77.0339
2338,no_incendio,-5.83983548332399,-77.3596154335897
2339,no_incendio,-5.590954776196541,-75.61262101600937
2343,incendio,-6.4586,-75.7663
2347,incendio,-8.6184,-76.5982
2350,incendio,-6.6165,-77.4268
2351,incendio,-8.3002,-76.2762
2359,no_incendio,-6.768773690834417,-77.41433372649782
2364,no_incendio,-5.908177822401652,-76.8838396640829
2371,incendio,-7.6859,-76.7562
2375,no_incendio,-7.523343048173316,-75.60465669486607
2389,no_incendio,-6.735984440425587,-77.00622820601815
2395,no_incendio,-5.73056432169004,-76.88063042787364
2397,incendio,-6.8564,-76.5522
2402,no_incendio,-7.139277657699614,-76.6688585627755
2415,incendio,-7.2327,-76.8436
2421,no_incendio,-5.6976044499375105,-76.64278583121316
2423,incendio,-8.6669,-76.329
2426,no_incendio,-7.410323721411357,-76.86954387230432
2433,no_incendio,-5.4225864404931166,-77.44996456310464
2443,no_incendio,-5.487710562433828,-76.3714568595569
2448,no_incendio,-5.451709663906019,-76.0834165906866
2449,no_incendio,-6.746503515167967,-76.72857236085679
2452,incendio,-5.6062,-76.5489
2454,no_incendio,-7.291269329879484,-76.54650698845496
2455,no_incendio,-5.61928379725062,-76.7464492739021
2462,incendio,-7.3042,-76.9713
2463,no_incendio,-7.6003471250061425,-76.18857699535684
2465,no_incendio,-5.826799302537919,-75.73782519899997
2485,no_incendio,-6.541834413903653,-76.37649272286701
2490,no_incendio,-5.577424926283962,-75.86385660107669
2493,no_incendio,-5.397948781588011,-77.53247141487635
2506,incendio,-7.2651,-76.8413
2509,no_incendio,-6.758724816086575,-76.05879675132634
2515,no_incendio,-5.525266717128592,-75.70624108601852
2516,no_incendio,-5.7630676382897414,-75.77232686505347
2519,incendio,-7.6962,-76.6763
2525,incendio,-6.822,-77.0929
2527,incendio,-6.4498,-76.6207
2528,no_incendio,-7.396034749471958,-77.09104434205882
2539,no_incendio,-6.645538690996345,-76.24231505313135
2543,no_incendio,-6.061679877354346,-76.10414263000189
2572,incendio,-6.4844,-75.7482
2573,incendio,-8.0375,-75.5882
2575,incendio,-7.3505,-76.3525
2579,no_incendio,-5.409046088511844,-75.85044957982578
2580,no_incendio,-5.863095020713222,-75.7889986714283
2593,incendio,-5.8198,-76.0074
2612,incendio,-5.8057,-76.1424
2617,no_incendio,-6.1922155906112035,-75.54995561422898
2627,incendio,-7.3122,-76.1566
2634,incendio,-5.9029,-76.2808
2639,incendio,-6.277,-75.9265
2642,no_incendio,-6.931342706605391,-77.24005682830844
2648,no_incendio,-5.62998043999866,-76.34952477053923
2650,incendio,-7.4571,-76.5895
2658,no_incendio,-6.0258388422724725,-75.8823418796658
2666,no_incendio,-7.162586032756481,-76.81020137003335
2668,no_incendio,-6.911054339106914,-76.61694946054432
2671,incendio,-7.1003,-77.0711
2676,no_incendio,-6.86128898258832,-76.74328169561169
2680,no_incendio,-5.9462000997115165,-76.43849970195068
2686,no_incendio,-7.1210506239975135,-76.31863607475617
2690,incendio,-6.6103,-76.7042
2702,incendio,-7.0193,-76.1163
2706,no_incendio,-6.141100932072808,-75.82733820285651
2710,no_incendio,-6.216596629515713,-76.33055988016247
2718,incendio,-6.1014,-75.6816
2723,no_incendio,-6.883760214306626,-75.62202390814382
2729,no_incendio,-6.8241555048520945,-76.01927599626522
2736,no_incendio,-6.253426709313807,-77.08659131097349
2738,incendio,-8.7262,-76.7338
2743,incendio,-5.7317,-75.7011
2748,no_incendio,-6.271888529403575,-75.79765684657775
2755,no_incendio,-6.281173626920689,-76.33798845589783
2774,no_incendio,-7.140032609231243,-75.65901239539657
2775,incendio,-6.1531,-75.7071
2786,incendio,-7.0779,-77.5394
2789,incendio,-5.7498,-76.6198
2792,no_incendio,-6.439049170355273,-77.46289627422017
2799,no_incendio,-5.420009462532595,-77.54497332899014
2802,incendio,-6.3306,-76.0567
2806,incendio,-7.0189,-76.5775
2815,no_incendio,-5.952502510545931,-77.35100051203952
2818,no_incendio,-5.322335273054225,-75.66988823532402
2821,incendio,-5.5217,-76.742
2824,incendio,-7.7024,-76.4591
2828,no_incendio,-5.648091386764367,-76.0845405608189
2831,incendio,-8.6027,-76.5857
2833,incendio,-5.738,-75.66
2839,incendio,-6.8435,-76.1861
2840,incendio,-6.5223,-75.6907
2845,no_incendio,-6.467420438436691,-76.19360941434292
2846,no_incendio,-5.902847721330155,-77.17634156149673
2855,incendio,-7.4623,-76.6888
2868,incendio,-7.565,-76.5716
2873,no_incendio,-6.166609034042587,-76.23843722431326
2884,no_incendio,-5.846363398738161,-76.40526766705626
2888,no_incendio,-5.91369294253363,-76.91673941934057
2889,incendio,-8.7306,-76.268
2893,no_incendio,-6.53438876670278,-77.3151143596093
2896,incendio,-7.0548,-76.8658
2906,no_incendio,-6.390597266026688,-76.66038678496503
2907,no_incendio,-6.486581240227174,-76.15835402098138
2921,incendio,-6.7864,-76.6554
2922,no_incendio,-6.6588540055381635,-76.3643446123623
2924,no_incendio,-6.684588652346477,-77.1953837139415
2927,incendio,-5.8995,-76.1119
2954,no_incendio,-6.150817748541318,-77.2743773218178
2958,no_incendio,-6.596577810973727,-76.74231910069577
2961,no_incendio,-7.1291364623253095,-77.04904307212506
2965,no_incendio,-6.200171336468845,-76.47517852395984
2977,no_incendio,-7.098978961723795,-76.16251434543014
2978,no_incendio,-5.974627825335505,-76.8393257597771
2981,no_incendio,-6.965586863586331,-77.4440785223658
2985,no_incendio,-5.991944937539925,-75.60778625331145
2989,no_incendio,-5.504827246357519,-77.16574913944
2993,no_incendio,-7.336551353349131,-77.20883178649431
2995,no_incendio,-6.2062844027818835,-77.2816967062703
2997,incendio,-6.1401,-76.0867
2998,incendio,-5.7265,-76.0805
3005,no_incendio,-7.010865933982342,-76.63167881965191
3008,no_incendio,-7.351997452668049,-75.86863921087647
3009,no_incendio,-7.37285257220338,-75.85397128431137
3025,no_incendio,-6.923846443514746,-77.29283624638697
3028,incendio,-7.0985,-76.2658
3029,no_incendio,-5.444716599482646,-75.83682474093726
3030,no_incendio,-5.906233795105334,-77.12857966060585
3031,incendio,-6.2165,-75.8988
3034,no_incendio,-7.280960307883033,-76.7904575448365
3047,incendio,-6.0541,-76.0819
3048,incendio,-7.0803,-76.5289
3049,no_incendio,-5.531434005442488,-77.13875106909684
3050,no_incendio,-5.875159377973664,-77.1185525314163
3059,incendio,-7.2576,-76.7489
3063,no_incendio,-5.931410128051382,-77.48442078407336
3068,no_incendio,-7.516228282019169,-75.89484036620722
3070,no_incendio,-6.559185707653601,-77.1814362546677
3072,no_incendio,-6.061848479102238,-75.8084457666632
3074,incendio,-5.8318,-76.0049
3078,incendio,-5.4839,-76.6299
3082,incendio,-6.7423,-76.8387
3084,no_incendio,-5.901388111394365,-75.87645660870008
3089,no_incendio,-5.4956287964108785,-77.39970137101125
3092,no_incendio,-5.846023239980903,-75.59058432825728
3105,incendio,-5.6912,-76.6306
3113,incendio,-7.201,-77.0323
3114,incendio,-6.2187,-76.8333
3149,incendio,-6.0009,-76.9581
