id,category,latitude,longitude
297,incendio,-7.6086,-76.7087
303,no_incendio,-7.459517004149713,-75.65348895495933
306,no_incendio,-5.658384235826694,-76.44208065955317
321,incendio,-7.073,-76.8755
322,no_incendio,-6.187799355462546,-77.0520465624197
334,no_incendio,-7.188428352306568,-77.29319926370498
338,incendio,-7.0598,-76.855
345,no_incendio,-7.418524326808485,-76.32670813744515
358,no_incendio,-7.082610644878744,-76.41583738866235
366,incendio,-5.9258,-76.287
369,incendio,-5.4885,-76.5351
383,no_incendio,-6.089075896633828,-77.11331132604498
388,no_incendio,-6.599957493403006,-76.05770861085986
399,incendio,-6.2201,-75.788
401,no_incendio,-5.712986091901971,-76.69466982249243
407,incendio,-8.667,-76.1741
409,incendio,-7.1561,-76.8211
410,incendio,-7.3034,-75.513
414,no_incendio,-6.501541232968051,-77.42157786801864
415,incendio,-8.7902,-76.1628
418,no_incendio,-6.339520872179224,-76.81899067100204
422,incendio,-5.7593,-76.3786
423,no_incendio,-5.867404604520736,-75.92995443578674
426,no_incendio,-6.923846443514746,-77.29283624638697
428,no_incendio,-6.808753435004469,-75.58127871175964
432,no_incendio,-6.109182329794082,-77.41759375115069
440,no_incendio,-6.421249722496318,-77.04956463628945
444,incendio,-6.0306,-76.2416
448,incendio,-6.5944,-75.6229
449,no_incendio,-7.391354511869424,-77.17370886410413
455,no_incendio,-5.472748128836409,-77.20935781294484
457,incendio,-5.919,-75.9505
463,incendio,-7.3771,-76.7875
464,no_incendio,-6.559793328628168,-75.94281873717337
476,incendio,-6.854,-76.5611
479,incendio,-7.3108,-76.4926
480,incendio,-7.237,-76.038
487,incendio,-6.4374,-75.7747
488,no_incendio,-5.858435510959442,-77.08234731471167
492,no_incendio,-5.661805796480656,-77.53514186743837
494,incendio,-6.9075,-76.5496
498,incendio,-6.969,-76.3095
504,no_incendio,-6.011348651194169,-77.43448041427209
509,incendio,-7.5359,-76.5501
514,no_incendio,-5.626490573988114,-76.90197669049898
517,no_incendio,-6.641540416375139,-77.47486256481713
518,no_incendio,-7.322815935895123,-76.7836025186051
522,incendio,-5.9977,-76.4764
524,incendio,-5.6691,-76.5615
527,incendio,-5.983,-76.0343
530,incendio,-6.8539,-76.5603
531,no_incendio,-7.134812798520641,-75.55898183219816
535,incendio,-6.8206,-76.8557
542,incendio,-7.3433,-76.209
545,no_incendio,-6.053663067143272,-77.25400416625581
548,incendio,-5.8835,-75.8866
564,no_incendio,-5.637143675477756,-76.46390106880192
570,no_incendio,-7.192676000546934,-77.13476748134192
576,incendio,-6.2733,-76.0269
584,no_incendio,-5.309022549050947,-77.11989827113337
585,incendio,-6.5381,-75.6781
587,no_incendio,-7.241827770839374,-75.55383362888189
589,incendio,-6.1497,-76.2001
591,no_incendio,-6.351517341637376,-77.31017116176967
593,incendio,-8.4041,-77.7279
594,no_incendio,-7.502611835705684,-75.74342232378346
595,no_incendio,-7.588515859914238,-76.24969046906399
599,no_incendio,-6.88204939673875,-76.47181029595973
603,incendio,-7.2296,-76.8735
608,incendio,-7.1511,-76.3307
611,incendio,-6.1278,-76.4156
612,incendio,-6.1234,-77.1678
616,incendio,-6.9508,-76.7996
621,incendio,-7.1263,-76.6082
633,no_incendio,-7.532869703153675,-75.62377754135032
640,no_incendio,-5.8570726019942425,-76.40667258173919
642,incendio,-7.162,-76.8898
650,no_incendio,-5.894898869067559,-77.35176843132272
664,no_incendio,-6.811703020411863,-76.53234904826876
667,incendio,-7.1106,-76.2204
672,no_incendio,-6.180704652480343,-76.89113580194854
675,no_incendio,-6.2585048621667685,-76.21326265306386
681,no_incendio,-5.974627825335505,-76.8393257597771
686,no_incendio,-6.074232738963784,-75.5615873787058
691,incendio,-7.3031,-76.5571
693,incendio,-6.0227,-75.9328
704,no_incendio,-6.493728884519305,-75.95080124431671
710,no_incendio,-5.701666858501454,-75.71059369687181
720,no_incendio,-7.450227101420001,-77.22165209135423
721,incendio,-5.9678,-77.0222
722,incendio,-8.4273,-77.7383
727,incendio,-8.4574,-77.0286
734,incendio,-8.6853,-76.3543
738,no_incendio,-6.84710555088138,-75.520478621097
741,no_incendio,-7.414688922024766,-76.2476866383002
743,incendio,-5.7677,-75.9798
750,no_incendio,-6.081693229189671,-76.04554760839422
751,no_incendio,-6.721818890646596,-76.25717682869612
758,no_incendio,-7.415686202537784,-75.85189468645096
759,no_incendio,-6.595830198454336,-76.87085544617783
767,incendio,-7.1252,-76.2798
768,no_incendio,-6.395505819847665,-76.99761432969862
773,incendio,-6.0446,-76.2163
779,no_incendio,-6.324884637478815,-77.29362980195512
788,incendio,-6.9151,-76.5328
792,no_incendio,-5.334479044366705,-77.48777820988575
793,incendio,-5.7365,-76.2274
794,incendio,-5.7628,-77.4108
809,incendio,-6.2338,-75.8575
812,incendio,-6.1156,-77.0517
814,no_incendio,-6.040687375273645,-76.93582583750656
820,incendio,-6.1948,-76.1844
823,incendio,-8.3089,-76.3701
832,no_incendio,-5.648091386764367,-76.0845405608189
834,incendio,-5.904,-75.995
835,no_incendio,-5.418336191471334,-77.27363994749886
836,incendio,-6.7997,-76.4811
839,incendio,-6.7066,-76.2886
843,incendio,-7.1481,-76.5521
845,incendio,-6.2769,-76.8306
851,no_incendio,-6.113994500362599,-76.09851389136325
855,no_incendio,-5.411652077381302,-77.27749728778487
858,no_incendio,-7.462272976116109,-77.0484423984109
860,incendio,-8.3996,-76.2732
863,incendio,-6.0793,-75.9402
864,incendio,-7.9211,-77.7541
870,incendio,-7.4681,-76.4855
878,incendio,-6.2425,-75.8137
880,incendio,-6.2127,-75.8857
881,incendio,-8.2759,-76.515
887,no_incendio,-6.0746976290586785,-75.57122315970695
891,no_incendio,-7.308376267427788,-75.72020744008876
897,incendio,-7.3695,-76.8996
900,incendio,-6.6683,-76.6445
901,incendio,-7.2636,-76.0992
903,no_incendio,-5.315273849835721,-75.96752969040406
906,no_incendio,-5.70993701267222,-76.39276259470975
914,no_incendio,-5.3149529866292395,-75.54616509202799
921,no_incendio,-7.324122621539671,-77.54410654355205
925,no_incendio,-5.593725246250177,-76.70151478021911
934,incendio,-7.0512,-76.2403
939,incendio,-6.4859,-76.3611
942,incendio,-8.5985,-77.0073
945,incendio,-5.8935,-76.3876
948,incendio,-7.3325,-76.8808
952,incendio,-5.927,-76.2568
954,incendio,-7.4527,-76.7386
959,no_incendio,-7.347666513055251,-77.19530347019538
963,incendio,-7.5354,-76.4341
968,no_incendio,-6.236752944768423,-75.59185038594902
983,incendio,-8.5582,-76.3225
991,no_incendio,-6.053663067143272,-77.25400416625581
995,no_incendio,-7.263705379465793,-77.32787830995856
1019,no_incendio,-6.38076556073537,-76.97858606969272
1026,incendio,-7.3154,-76.7077
1027,no_incendio,-6.095756407316532,-77.30841425266888
1038,incendio,-6.0584,-76.3278
1045,no_incendio,-6.535140869924569,-76.94972010352429
1051,no_incendio,-6.00373135270891,-76.34110147279476
1056,no_incendio,-7.4500171761306255,-77.030145813453
1071,no_incendio,-6.088150630105884,-77.05183868742043
1073,no_incendio,-6.979782618165886,-76.34280103633438
1075,incendio,-6.2757,-76.7884
1086,incendio,-7.1752,-76.4113
1090,incendio,-8.2024,-77.3664
1097,no_incendio,-7.0294194294183265,-77.09735006276883
1101,no_incendio,-5.482360092898033,-75.75875593827813
1102,incendio,-6.7736,-76.6415
1104,incendio,-7.1699,-77.5477
1106,no_incendio,-6.535104750481092,-76.08251249993276
1108,no_incendio,-6.679897679386204,-77.34823338283437
1110,no_incendio,-7.447641034854349,-75.90762090121981
1111,incendio,-7.0923,-76.4044
1112,no_incendio,-5.546857195256127,-75.81190178678054
1113,no_incendio,-7.189575486518889,-75.71595612356288
1122,incendio,-7.1431,-76.3329
1125,incendio,-6.3614,-75.8752
1126,incendio,-5.8401,-76.2802
1129,no_incendio,-5.728686151403572,-77.23987774970512
1132,incendio,-6.9652,-76.5558
1135,no_incendio,-5.928392145710498,-76.5403998802667
1136,incendio,-7.018,-76.5834
1137,no_incendio,-7.084883582406477,-76.16691642079259
1142,no_incendio,-5.858435510959442,-77.08234731471167
1145,incendio,-7.2525,-76.8262
1148,incendio,-8.6463,-76.3309
1154,incendio,-6.9772,-76.6097
1157,incendio,-5.6937,-75.9031
1159,no_incendio,-6.5631659761878876,-77.17426169429598
1162,incendio,-7.432,-76.5406
1186,incendio,-6.5905,-76.0484
1188,incendio,-7.5099,-76.472
1195,no_incendio,-6.3280159994888185,-76.39673641063581
1197,no_incendio,-6.993239612195546,-76.80617132397158
1200,no_incendio,-5.316751485798925,-76.19649120217885
1208,incendio,-6.1412,-76.1865
1210,incendio,-6.5652,-76.809
1212,no_incendio,-5.706911774664528,-77.15797296628834
1222,incendio,-5.6825,-77.3974
1223,incendio,-7.0389,-76.1924
1225,incendio,-7.7143,-76.5091
1234,no_incendio,-6.6046403916429695,-76.28478273774354
1236,no_incendio,-6.930372562741588,-76.24468121546766
1239,no_incendio,-6.4080436516823225,-77.02161843514952
1246,incendio,-6.964,-76.3293
1248,no_incendio,-6.215385324683509,-77.39247138767627
1252,no_incendio,-6.911906202214161,-76.30385492841812
1258,no_incendio,-5.5750859368578904,-77.18888026677212
1269,incendio,-6.8353,-76.9061
1275,no_incendio,-6.416369783766856,-77.46099434503463
1299,incendio,-8.6026,-76.5769
1303,incendio,-7.1524,-76.0362
1309,incendio,-6.6055,-75.653
1319,incendio,-6.4422,-76.3901
1321,no_incendio,-5.348479960720765,-76.73008143184053
1329,incendio,-8.0267,-77.6159
1331,incendio,-6.0682,-75.9651
1335,incendio,-8.4198,-76.2931
1342,incendio,-5.7415,-76.2439
1344,incendio,-8.3611,-76.5316
1351,no_incendio,-5.743346331540995,-77.34641722204898
1356,no_incendio,-6.348815001844065,-75.62878823200789
1357,no_incendio,-6.042344688075439,-75.58423135699039
1360,incendio,-6.9798,-76.5627
1363,no_incendio,-5.369357026240305,-77.2031702822179
1368,incendio,-5.8105,-76.5004
1369,incendio,-5.7242,-77.4082
1372,no_incendio,-5.374155680654134,-76.14052405499798
1373,no_incendio,-5.8115954954872135,-76.36754698151917
1374,no_incendio,-6.141100932072808,-75.82733820285651
1376,no_incendio,-7.188266062247751,-75.80338733044515
1378,incendio,-6.8523,-76.6028
1379,incendio,-8.3739,-76.2352
1384,incendio,-7.5459,-76.7625
1385,no_incendio,-6.947446276433678,-76.55641004463064
1388,no_incendio,-7.228019173352536,-75.83265543127759
1389,incendio,-6.4761,-76.5176
1390,incendio,-7.1164,-76.5152
1392,incendio,-7.0705,-76.1654
1404,incendio,-5.6208,-76.5524
1406,incendio,-5.8626,-77.153
1408,incendio,-6.149,-77.7743
1412,incendio,-8.4702,-76.4841
1416,no_incendio,-5.756771146595229,-77.41858176231523
1418,no_incendio,-6.9256501234330665,-77.07157879837493
1420,incendio,-7.1323,-76.4935
1422,incendio,-7.4175,-76.8628
1424,incendio,-7.3888,-76.9021
1427,incendio,-5.5301,-75.8841
1434,no_incendio,-7.592937213039827,-76.3910934505804
1443,incendio,-6.6676,-76.6258
1444,incendio,-6.4199,-76.657
1454,incendio,-5.7535,-76.1474
1467,incendio,-7.3146,-76.5796
1471,no_incendio,-5.9787702159042375,-76.39270327711898
1473,no_incendio,-5.734144568873576,-75.90585662556418
1475,no_incendio,-5.391936920318269,-75.74765732530163
1479,no_incendio,-6.395505819847665,-76.99761432969862
1486,incendio,-7.0829,-76.9124
1488,no_incendio,-5.928733149107297,-75.62813587078854
1489,incendio,-6.1534,-76.2614
1490,incendio,-7.2983,-76.5609
1493,incendio,-5.9975,-75.8335
1499,no_incendio,-5.322335273054225,-75.66988823532402
1502,incendio,-8.6539,-76.3879
1505,no_incendio,-5.811469366759115,-76.0719190251322
1507,no_incendio,-6.12520459976937,-77.49886350154438
1509,no_incendio,-7.124526948992974,-75.69099174784184
1511,incendio,-6.097,-77.199
1513,no_incendio,-5.3149529866292395,-75.54616509202799
1517,incendio,-5.7281,-76.2208
1519,no_incendio,-7.017817860779479,-76.95461934375838
1522,incendio,-6.256,-76.6547
1526,incendio,-7.2487,-76.6214
1533,no_incendio,-6.883760214306626,-75.62202390814382
1535,incendio,-7.6748,-76.4733
1540,no_incendio,-6.447996016247126,-77.41234607167007
1542,incendio,-8.7638,-77.6071
1547,no_incendio,-6.892866951927303,-75.87172300219687
1548,no_incendio,-7.585660689069584,-77.39009094478008
1552,no_incendio,-6.063333052679301,-77.2619056071794
1555,incendio,-6.9757,-76.835
1566,incendio,-8.4777,-76.4558
1567,no_incendio,-5.807017349001207,-75.61769536103809
1570,no_incendio,-6.337630898858479,-77.22298031852678
1575,no_incendio,-7.245236344594437,-75.87140818649081
1578,no_incendio,-6.546795271979165,-77.13463626494185
1580,no_incendio,-6.324852338083002,-77.32158487709337
1583,no_incendio,-7.4055258629962415,-75.72836594706017
1592,incendio,-7.4174,-76.5702
1597,no_incendio,-6.6966130629090745,-76.20140385770695
1600,no_incendio,-5.518901360296995,-75.83606862844933
1608,no_incendio,-7.275276678539276,-76.76197872211165
1611,no_incendio,-5.704328166594409,-76.92480673286192
1615,incendio,-6.991,-76.114
1620,no_incendio,-6.091674894114575,-77.31779067927825
1621,no_incendio,-7.353974209500567,-76.635407884227
1628,incendio,-6.1672,-76.8669
1631,incendio,-5.742,-75.9669
1636,no_incendio,-5.3838831063176515,-76.49104845789617
1646,no_incendio,-5.901183537582431,-77.01906915606199
1652,no_incendio,-6.367884072608207,-76.17501426406548
1654,no_incendio,-5.662370106905432,-77.07535731755083
1658,no_incendio,-5.41267692948794,-75.94332607139869
1664,incendio,-7.4696,-76.5298
1672,no_incendio,-7.257184386198285,-77.16794482130089
1685,incendio,-6.3119,-75.826
1693,incendio,-8.444,-76.416
1698,incendio,-7.1001,-76.6039
1705,no_incendio,-5.791181789509089,-77.46024775242152
1711,no_incendio,-6.166609034042587,-76.23843722431326
1716,no_incendio,-6.261893490975904,-75.72805069897333
1718,no_incendio,-5.885065132570478,-75.64334405460914
1719,incendio,-7.3709,-76.693
1728,no_incendio,-5.603013181516009,-76.25847933744605
1738,incendio,-8.6067,-76.1553
1740,incendio,-8.5776,-76.4194
1748,incendio,-6.7845,-76.4623
1752,incendio,-8.6053,-76.4188
1756,no_incendio,-5.682009801127555,-77.32557014599907
1761,no_incendio,-5.761894026687926,-76.71626651276603
1764,no_incendio,-5.802372431085104,-75.57878108958735
1771,no_incendio,-7.191225918716162,-75.54734215721196
1777,no_incendio,-7.4055258629962415,-75.72836594706017
1791,incendio,-7.1422,-76.5722
1804,no_incendio,-5.562529025700048,-76.57485709284715
1805,incendio,-8.2006,-77.718
1817,no_incendio,-5.728686151403572,-77.23987774970512
1818,no_incendio,-6.100924085847581,-75.50738744279523
1825,incendio,-6.671,-76.6186
1828,no_incendio,-7.122938851987355,-76.92917682268381
1833,incendio,-6.0949,-77.792
1835,incendio,-7.5586,-76.7574
1836,no_incendio,-7.206553379936274,-76.41990893868237
1838,no_incendio,-6.721818890646596,-76.25717682869612
1843,no_incendio,-6.032904107983954,-75.67491532543472
1847,incendio,-6.9908,-76.8617
1852,no_incendio,-7.188428352306568,-77.29319926370498
1862,incendio,-8.3859,-76.3404
1863,no_incendio,-6.007162927883913,-76.5503319635523
1868,incendio,-5.6743,-75.953
1869,incendio,-7.3734,-76.715
1871,incendio,-7.2567,-76.9961
1872,incendio,-6.6474,-76.4453
1873,no_incendio,-5.698299617649455,-76.9877048304902
1880,no_incendio,-5.911980434774437,-76.07407858450021
1882,incendio,-6.0825,-76.3431
1883,incendio,-5.7723,-77.2936
1887,incendio,-6.7213,-76.1405
1892,incendio,-5.3315,-76.5252
1896,incendio,-7.6348,-76.5185
1897,no_incendio,-6.7988040085111265,-76.15084820178622
1902,incendio,-6.6183,-76.1348
1906,no_incendio,-7.014916061647587,-75.71674408231947
1912,incendio,-7.0569,-77.7843
1931,no_incendio,-6.720013389410524,-76.18246932103828
1938,no_incendio,-5.702740983602372,-76.82721339280745
1942,incendio,-8.4657,-76.205
1943,incendio,-6.5636,-76.3692
1946,no_incendio,-5.525166300103762,-76.64412404917219
1955,incendio,-6.7382,-76.4206
1960,incendio,-5.6903,-76.2509
1967,no_incendio,-7.392389482278091,-76.3604718116053
1969,no_incendio,-5.974627825335505,-76.8393257597771
1971,incendio,-8.3045,-77.1822
1972,incendio,-5.7323,-77.3213
1975,incendio,-7.4407,-76.6569
1979,incendio,-6.4537,-76.5953
1983,incendio,-6.4561,-75.8561
1985,no_incendio,-6.8038809431040965,-76.81652393345753
1991,no_incendio,-5.8091800479019735,-77.2012977286717
1997,no_incendio,-7.322815935895123,-76.7836025186051
1998,incendio,-5.4854,-76.5201
2006,incendio,-5.8387,-77.0787
2007,incendio,-6.9584,-76.7525
2009,no_incendio,-6.188812026219859,-77.47999723724293
2011,incendio,-6.2299,-76.1546
2024,incendio,-6.668,-76.2239
2037,incendio,-6.1389,-76.311
2039,incendio,-5.8503,-76.212
2041,incendio,-8.5865,-77.7044
2042,no_incendio,-5.463870053471811,-75.65012298252523
2043,incendio,-6.136,-76.2658
2044,incendio,-6.8346,-76.7656
2047,incendio,-6.6722,-77.4519
2050,incendio,-5.7677,-77.2929
2051,no_incendio,-5.402348170521421,-77.02463779239379
2052,no_incendio,-6.23478792603882,-76.18381610836184
2055,no_incendio,-6.763422719650261,-75.74420107703415
2057,incendio,-7.2749,-76.9638
2063,no_incendio,-5.802494877336548,-76.35132685190827
2065,no_incendio,-5.702153316153597,-75.54463550563808
2068,incendio,-7.2429,-76.8459
2069,no_incendio,-5.841084064265475,-76.47146316885033
2075,no_incendio,-5.629475532551382,-77.50061748638073
2078,incendio,-6.238,-76.1365
2082,incendio,-8.0781,-76.748
2084,incendio,-5.8646,-77.1247
2086,incendio,-8.4057,-76.358
2087,no_incendio,-6.452984723571151,-76.97534564539009
2090,no_incendio,-6.136716909605955,-76.35666700182222
2092,no_incendio,-6.545046135469808,-77.4695217022142
2096,incendio,-6.1115,-76.1881
2097,no_incendio,-7.322815935895123,-76.7836025186051
2101,incendio,-6.2723,-76.1026
2106,no_incendio,-6.1464831206689965,-77.21946152659409
2109,incendio,-6.3722,-76.5068
2113,incendio,-5.8825,-76.0609
2128,incendio,-8.3953,-77.6262
2130,incendio,-5.977,-76.2638
2131,incendio,-6.5865,-76.6838
2145,no_incendio,-6.772965762366505,-76.27272500681829
2160,incendio,-7.4727,-76.5874
2161,incendio,-6.4343,-75.8396
2169,incendio,-6.7283,-76.5764
2171,no_incendio,-6.306399139576039,-77.35464424704278
2175,incendio,-7.1863,-77.7889
2177,no_incendio,-6.6084019823282665,-76.06077967767854
2178,no_incendio,-5.339033958369073,-76.08006911213882
2181,incendio,-6.7366,-76.1373
2187,no_incendio,-6.819960436835468,-75.76204305997081
2189,no_incendio,-6.949882284574706,-75.68273295602192
2192,incendio,-6.6349,-76.2815
2194,incendio,-5.8031,-77.1727
2206,incendio,-7.4775,-76.6645
2211,incendio,-6.3941,-75.7063
2224,incendio,-6.8183,-76.725
2225,no_incendio,-7.157163278516986,-76.9354632282693
2227,incendio,-6.3287,-75.765
2228,incendio,-5.7764,-77.0871
2234,no_incendio,-6.427611857268102,-77.39761535548438
2236,no_incendio,-6.442705023956996,-76.30481606512446
2241,no_incendio,-7.486384119244431,-77.33522717320785
2242,incendio,-6.9766,-76.7485
2243,incendio,-6.5366,-75.6655
2249,incendio,-6.7758,-76.6332
2251,incendio,-5.8566,-75.9485
2254,no_incendio,-5.652384048618223,-75.53477074714212
2255,incendio,-5.8356,-77.308
2259,incendio,-8.5311,-76.5281
2262,incendio,-7.6989,-76.4875
2266,no_incendio,-7.5993037570991975,-77.49364640835546
2269,no_incendio,-7.523343048173316,-75.60465669486607
2270,incendio,-5.9843,-77.1147
2275,incendio,-7.0764,-76.0834
2276,incendio,-6.5771,-75.6479
2277,incendio,-5.6696,-76.6401
2279,no_incendio,-6.444054607789215,-75.60852282337595
2285,no_incendio,-6.062840602584927,-76.70237486789418
2289,incendio,-6.4614,-75.7187
2297,no_incendio,-7.062719614900722,-75.90547044520231
2298,no_incendio,-5.531434005442488,-77.13875106909684
2300,incendio,-7.4022,-76.6114
2308,no_incendio,-5.719448744498719,-77.23298516632254
2309,incendio,-8.2641,-76.5404
2318,no_incendio,-7.509252354285814,-75.54465114823546
2320,incendio,-5.8812,-75.9437
2322,no_incendio,-6.575273134907994,-75.71241319767115
2335,incendio,-5.7488,-76.104
2346,incendio,-6.8302,-76.8058
2348,incendio,-6.7656,-76.4709
2352,incendio,-6.866,-76.7434
2353,incendio,-8.5214,-76.4174
2354,incendio,-5.7391,-76.226
2356,incendio,-5.9843,-76.9632
2361,no_incendio,-6.766715492175258,-75.83761083407144
2362,no_incendio,-5.572804894965716,-76.96734256320798
2365,no_incendio,-6.848581850084046,-76.26989214867015
2367,no_incendio,-6.91975600968376,-77.05871610020544
2370,incendio,-6.1481,-75.7028
2372,incendio,-8.7205,-76.1592
2376,no_incendio,-5.555763303802058,-77.3394188883658
2380,no_incendio,-7.200090625449649,-75.973583692229
2381,incendio,-6.3792,-76.0903
2384,incendio,-6.423,-77.3639
2386,no_incendio,-5.316751485798925,-76.19649120217885
2387,incendio,-7.1055,-76.8055
2400,no_incendio,-6.895202578534257,-77.04341617849329
2401,incendio,-6.1695,-76.3864
2406,incendio,-8.6414,-76.7881
2408,incendio,-7.5247,-76.5085
2412,incendio,-6.9587,-76.5797
2418,incendio,-5.9453,-76.4996
2422,incendio,-6.7529,-76.5829
2428,incendio,-7.2078,-76.7588
2437,no_incendio,-5.936332555331325,-76.83179580754164
2438,incendio,-5.9531,-76.2366
2444,no_incendio,-7.5990878129892385,-76.01433706050479
2450,incendio,-5.7171,-77.5661
2457,incendio,-6.7614,-77.4113
2460,incendio,-7.414,-76.7062
2466,no_incendio,-5.813466395394225,-76.54314458566375
2479,no_incendio,-6.48340164417584,-76.67965578486029
2481,no_incendio,-7.2339632492782835,-76.73433396854956
2483,no_incendio,-6.931054749326789,-77.2760800084336
2484,incendio,-5.8911,-77.0962
2487,incendio,-5.9468,-76.2008
2488,incendio,-7.4144,-76.5353
2494,incendio,-6.7276,-76.5811
2495,incendio,-6.2981,-75.8244
2496,no_incendio,-6.1922155906112035,-75.54995561422898
2501,no_incendio,-6.5273014114668,-77.07055670023018
2502,incendio,-8.4522,-77.0235
2504,no_incendio,-5.928392145710498,-76.5403998802667
2505,incendio,-7.9314,-76.717
2511,incendio,-5.9107,-76.3948
2512,no_incendio,-5.693256209324268,-76.57722873694159
2513,incendio,-8.4194,-76.5361
2514,incendio,-7.0237,-76.8363
2518,no_incendio,-7.4500171761306255,-77.030145813453
2521,incendio,-7.2857,-76.1084
2523,no_incendio,-5.692068833993068,-76.92243000249631
2524,incendio,-7.9705,-76.7003
2529,incendio,-6.1013,-76.0525
2536,no_incendio,-6.1156293221158835,-76.01949781132349
2540,no_incendio,-6.508124167264835,-76.61340355687425
2544,no_incendio,-6.174948624269397,-76.36859139619342
2547,no_incendio,-6.319184567250436,-76.7615595241715
2550,incendio,-7.312,-75.52
2553,no_incendio,-5.957368180282539,-76.7498768526133
2556,incendio,-7.1948,-76.7577
2564,no_incendio,-7.108956430874631,-75.5028524515191
2566,incendio,-6.6187,-76.5574
2574,incendio,-7.486,-76.555
2577,incendio,-5.9836,-76.2672
2578,no_incendio,-6.9734000570740395,-77.15029703123086
2586,incendio,-7.4958,-76.5311
2588,incendio,-6.4313,-75.755
2591,incendio,-6.6109,-76.1
2599,no_incendio,-6.931023435575018,-75.82624629253455
2600,no_incendio,-5.89201477503853,-77.2682101013539
2603,no_incendio,-6.576004984769571,-77.51523302793387
2604,incendio,-7.2923,-76.6803
2606,incendio,-8.7404,-77.2188
2607,no_incendio,-6.441902560534528,-76.15943969390888
2611,incendio,-6.1549,-76.3528
2614,no_incendio,-6.684698936601428,-75.64362761188839
2616,incendio,-7.0282,-76.3224
2618,no_incendio,-5.605657953237715,-77.33944421680316
2621,no_incendio,-7.188266062247751,-75.80338733044515
2624,incendio,-5.9197,-76.4337
2629,no_incendio,-5.519172911219698,-76.89133916809088
2631,no_incendio,-5.822373025705751,-75.81118308604799
2640,no_incendio,-7.546681661706002,-77.09086718024028
2646,incendio,-7.4769,-76.4677
2647,incendio,-6.1411,-76.1727
2653,no_incendio,-7.014916061647587,-75.71674408231947
2654,incendio,-7.3453,-76.7008
2655,no_incendio,-6.482310901757052,-76.90146059819452
2663,incendio,-8.1386,-77.0919
2664,incendio,-5.8795,-77.0726
2665,incendio,-5.8053,-76.5394
2677,no_incendio,-5.391936920318269,-75.74765732530163
2679,incendio,-5.8668,-77.141
2687,no_incendio,-5.500738315784995,-75.59662427893288
2692,no_incendio,-6.088150630105884,-77.05183868742043
2696,no_incendio,-6.479517291884607,-77.31045667927476
2698,no_incendio,-7.098978961723795,-76.16251434543014
