id,category,latitude,longitude
787,no_incendio,-5.8586832152668595,-76.15130829850591
801,incendio,-6.149,-77.0204
803,no_incendio,-6.914205717609276,-76.21644962030662
807,no_incendio,-5.362697688980843,-76.37235425327088
808,incendio,-7.2035,-77.059
816,incendio,-6.4888,-76.3691
824,incendio,-5.7402,-76.6177
827,no_incendio,-6.394447416910339,-77.43791713673666
850,no_incendio,-7.3912095148136645,-77.03017853882585
852,incendio,-6.9041,-76.6824
853,no_incendio,-6.794519962222771,-76.90986347869215
867,no_incendio,-6.2234750512942,-76.15839430304165
868,no_incendio,-5.800895908311601,-76.62831443275236
873,no_incendio,-6.061671698446887,-76.35844064270319
877,no_incendio,-6.902373213948052,-75.80243684170989
896,incendio,-7.3727,-76.3945
905,incendio,-7.2008,-76.4602
907,incendio,-6.563,-76.0957
913,no_incendio,-7.115248664865674,-76.07912965420722
928,no_incendio,-5.413750833598563,-75.87946450439262
936,no_incendio,-6.044769424983038,-75.50599138370771
938,no_incendio,-6.9303848627730344,-77.0665622069992
940,no_incendio,-6.91975600968376,-77.05871610020544
946,incendio,-8.7501,-76.3145
953,no_incendio,-6.931023435575018,-75.82624629253455
957,incendio,-7.535,-76.4273
958,no_incendio,-6.542252546530441,-76.69178298792589
960,no_incendio,-6.162915042417179,-77.15261169414305
973,incendio,-6.7523,-76.6391
977,no_incendio,-6.154726709997222,-75.55076367684507
992,incendio,-7.1288,-76.2228
997,no_incendio,-7.232373566693578,-77.33989801092913
1001,incendio,-7.2895,-76.4716
1009,incendio,-7.3135,-76.8144
1017,incendio,-5.8567,-76.0118
1021,incendio,-6.8158,-76.4829
1028,incendio,-6.6626,-76.6472
1031,no_incendio,-5.930404217360228,-76.53983487852608
1032,no_incendio,-7.511017054186108,-77.44217334143556
1057,no_incendio,-6.1849308797193405,-77.44943428599332
1059,incendio,-7.0841,-76.6215
1070,incendio,-6.292,-76.0394
1074,no_incendio,-7.093257969486561,-77.25013940551041
1078,incendio,-8.1148,-76.6644
1081,incendio,-8.2981,-76.4859
1088,no_incendio,-5.5904160018413185,-75.95967696851481
1100,no_incendio,-6.428027041919373,-76.62475957936073
1105,incendio,-5.5206,-75.8678
1119,no_incendio,-7.309838483592369,-76.99515991704935
1149,incendio,-7.4759,-76.5251
1155,no_incendio,-5.62776239327014,-77.48408133634722
1158,incendio,-7.4309,-76.4087
1167,incendio,-6.7666,-76.5857
1168,no_incendio,-6.971818693744163,-76.01229344920435
1169,incendio,-6.1147,-77.7732
1171,no_incendio,-7.228019173352536,-75.83265543127759
1191,no_incendio,-6.333472406743339,-75.64833382378124
1196,no_incendio,-6.323745703888591,-76.07826663303581
1198,no_incendio,-6.9303848627730344,-77.0665622069992
1203,no_incendio,-7.186570265010596,-75.84461863050306
1209,no_incendio,-6.564347270784287,-75.8738633840426
1226,no_incendio,-5.555763303802058,-77.3394188883658
1229,no_incendio,-5.8332062747008715,-77.144406205254
1233,no_incendio,-6.836006339265761,-75.80496615427175
1237,incendio,-7.4429,-76.6196
1243,no_incendio,-5.902840695958739,-77.46595018427229
1244,no_incendio,-5.592384500349762,-76.12339689137886
1245,incendio,-7.2471,-76.4962
1254,no_incendio,-7.036643028375762,-75.60012732289076
1268,incendio,-7.4965,-76.5362
1272,incendio,-6.9119,-76.6022
1287,no_incendio,-5.740185734953845,-76.52718705325192
1288,no_incendio,-5.641271222445664,-77.2589065650696
1289,incendio,-7.6007,-76.4058
1294,no_incendio,-6.756685989962618,-75.83002754028344
1300,no_incendio,-7.589730303914846,-76.05435857716274
1307,incendio,-5.7018,-76.4102
1308,no_incendio,-6.140012467892716,-77.09722529665582
1310,no_incendio,-5.39776817495506,-77.21180440723553
1314,no_incendio,-5.783942671800878,-75.80670959767819
1316,no_incendio,-6.303002240210201,-76.72194514117207
1318,no_incendio,-5.461372149282843,-77.4223608733987
1324,incendio,-8.2976,-76.591
1328,no_incendio,-7.433177363041198,-76.83037064638081
1341,no_incendio,-7.332916187784927,-76.99914864296008
1349,incendio,-7.4034,-76.4076
1352,no_incendio,-7.038387701485983,-77.46608635694433
1353,incendio,-7.5625,-76.4218
1354,incendio,-5.9847,-77.0032
1355,no_incendio,-5.634222890340759,-76.43789808900263
1361,no_incendio,-7.4811756669415,-76.01564428333117
1362,no_incendio,-7.465611055003252,-76.84521972476566
1367,no_incendio,-5.915658751464713,-77.38575524652865
1371,no_incendio,-5.452511328645989,-77.32229773796371
1380,incendio,-8.7271,-77.2908
1396,incendio,-7.1302,-76.6992
1399,incendio,-6.0631,-75.9178
1402,no_incendio,-6.337630898858479,-77.22298031852678
1409,incendio,-7.3754,-76.6735
1410,no_incendio,-5.563302307050842,-76.50751783358145
1411,no_incendio,-7.510787208532104,-75.93881161563174
1414,incendio,-8.3883,-76.5381
1430,incendio,-6.1908,-76.1279
1431,no_incendio,-6.446999968584335,-76.20534088443561
1436,no_incendio,-5.9343288832648255,-75.71284400291329
1437,no_incendio,-6.122241228202742,-76.97601645146484
1446,incendio,-7.0681,-76.8031
1469,no_incendio,-6.113994500362599,-76.09851389136325
1472,no_incendio,-7.5389429366733145,-76.3612819242991
1476,no_incendio,-5.599508739006035,-77.02715299547113
1477,incendio,-8.5338,-76.4881
1497,incendio,-5.9143,-76.1869
1500,no_incendio,-6.671769405587168,-77.2003294261131
1506,no_incendio,-6.129131664861193,-76.45649977733511
1508,no_incendio,-6.185102706019143,-75.78932803542219
1525,incendio,-5.925,-76.4124
1551,incendio,-6.4478,-75.8909
1553,no_incendio,-7.5702550538704605,-75.67821320807053
1562,incendio,-8.3059,-76.531
1573,no_incendio,-5.485555576815183,-76.48568380205462
1574,incendio,-7.6644,-76.4482
1591,no_incendio,-7.474717173105087,-76.9435614717976
1594,no_incendio,-6.272889262540646,-77.34340996973071
1595,no_incendio,-6.603103679284163,-76.5352543472929
1599,no_incendio,-5.698299617649455,-76.9877048304902
1602,incendio,-6.4819,-76.5623
1612,incendio,-6.5995,-76.7866
1613,no_incendio,-5.487710562433828,-76.3714568595569
1618,incendio,-6.6664,-76.7057
1624,no_incendio,-5.309022549050947,-77.11989827113337
1627,incendio,-7.1869,-77.0326
1645,incendio,-7.3037,-76.0961
1650,no_incendio,-7.110610391202952,-75.57270966365749
1653,no_incendio,-5.304618892030704,-75.54825226766168
1655,incendio,-5.9138,-76.0797
1659,no_incendio,-5.965105049339228,-76.99859959497034
1660,no_incendio,-7.282016752291952,-75.89864347181351
1663,no_incendio,-6.217977569363936,-76.69976022852224
1668,no_incendio,-7.597875070160168,-76.24368895263702
1670,no_incendio,-6.5875457295775695,-76.60562453766775
1673,no_incendio,-6.9260270516583,-76.1608919912471
1678,no_incendio,-6.100924085847581,-75.50738744279523
1683,no_incendio,-6.391881397317083,-77.53216465937516
1688,incendio,-5.3259,-76.2811
1689,incendio,-6.6104,-76.7771
1699,no_incendio,-5.991245342520768,-75.64023187612118
1700,incendio,-7.5778,-76.5413
1704,no_incendio,-6.768773690834417,-77.41433372649782
1714,incendio,-7.1851,-76.4983
1723,incendio,-5.7775,-77.3721
1725,incendio,-8.4944,-76.3205
1730,no_incendio,-5.4986752575716835,-76.99704879250469
1731,incendio,-7.385,-76.5805
1749,no_incendio,-6.632429838819291,-76.85546244307059
1769,no_incendio,-7.366259215797565,-77.34248619041158
1773,no_incendio,-7.173287597971678,-76.70987433367677
1774,incendio,-5.331,-76.276
1789,no_incendio,-7.261878534754229,-75.78596746234152
1792,incendio,-6.7133,-76.4545
1793,no_incendio,-7.508226717447944,-76.74892470083597
1798,no_incendio,-7.18387555277713,-76.55534207208011
1806,incendio,-7.2138,-76.0566
1819,incendio,-6.0545,-75.983
1820,incendio,-7.2999,-76.6125
1826,incendio,-5.8282,-76.0005
1827,incendio,-5.9636,-76.1919
1829,incendio,-5.4698,-76.7623
1831,no_incendio,-5.413750833598563,-75.87946450439262
1832,incendio,-6.073,-76.9208
1845,incendio,-7.4112,-77.6202
1854,incendio,-5.9859,-77.6526
1856,no_incendio,-5.424572995842199,-76.6735765187215
1858,no_incendio,-6.949275367929126,-77.03979042014342
1864,incendio,-8.7821,-76.2128
1875,no_incendio,-7.489751819531982,-75.96573533227652
1877,incendio,-6.1584,-75.904
1890,no_incendio,-7.347666513055251,-77.19530347019538
1904,no_incendio,-5.89297787831936,-76.40313981264967
1908,incendio,-7.2932,-76.7353
1909,no_incendio,-6.699009805364948,-77.20530585140459
1911,no_incendio,-7.247461423234719,-75.57023459371909
1913,no_incendio,-6.006937780860308,-77.45432250461575
1914,no_incendio,-7.230653311251528,-76.66188363656903
1917,incendio,-6.7005,-76.6541
1918,incendio,-7.4634,-76.7174
1927,incendio,-8.0789,-77.4022
1935,no_incendio,-6.061679877354346,-76.10414263000189
1950,no_incendio,-5.68462514388274,-76.77383589546262
1953,incendio,-8.5301,-76.5276
1956,incendio,-7.0254,-76.6354
1958,no_incendio,-6.461789384490803,-77.24534969872819
1963,no_incendio,-5.60683404112794,-77.27867668965091
1964,incendio,-6.8824,-76.755
1968,incendio,-5.801,-76.5372
1973,no_incendio,-6.260865842963683,-76.65344397081381
1981,no_incendio,-6.812990607089626,-75.70820307560577
1986,no_incendio,-5.337639267388661,-76.79635411817596
1989,incendio,-7.3259,-77.6053
1995,no_incendio,-7.366259215797565,-77.34248619041158
1996,no_incendio,-7.352637322565051,-76.5869966012663
2000,incendio,-5.9875,-76.8958
2004,no_incendio,-6.766715492175258,-75.83761083407144
2005,no_incendio,-6.263351561254887,-76.64078067531564
2012,no_incendio,-6.718454996800395,-75.59317309755335
2014,no_incendio,-7.158262650594558,-76.17139715257736
2033,no_incendio,-6.4548358961700885,-76.10226827896288
2035,no_incendio,-5.62140995348484,-75.55506281291692
2048,incendio,-6.8153,-76.4687
2059,no_incendio,-5.908177822401652,-76.8838396640829
2064,incendio,-8.2635,-76.5959
2067,incendio,-7.3018,-76.6677
2083,no_incendio,-7.0802266587833635,-75.87902422488
2103,incendio,-6.5867,-76.5527
2114,no_incendio,-7.391395621025486,-76.825979662233
2116,no_incendio,-6.825057480379352,-77.49883680928833
2118,no_incendio,-7.408503653357758,-76.24578800464187
2126,no_incendio,-6.677016361068433,-76.35596462138518
2138,no_incendio,-6.219703521684984,-76.92758051251145
2151,incendio,-6.2337,-76.3222
2154,no_incendio,-5.7038552844593475,-76.24937639790886
2170,no_incendio,-6.281173626920689,-76.33798845589783
2182,no_incendio,-6.746503515167967,-76.72857236085679
2186,incendio,-8.7879,-76.1405
2190,incendio,-6.7036,-76.6325
2193,no_incendio,-5.569659951211905,-77.11401128748476
2201,no_incendio,-6.73154658128307,-77.37224800507184
2212,no_incendio,-6.581475655282046,-76.92813918096854
2213,no_incendio,-6.653744086369802,-76.88423091911557
2230,incendio,-7.3418,-76.7309
2232,incendio,-5.8228,-76.3811
2247,no_incendio,-6.961563570088446,-77.02222304631809
2256,no_incendio,-5.632530971200962,-77.47788862342078
2258,incendio,-5.6865,-75.9414
2281,no_incendio,-6.887626631829371,-77.285374555124
2305,no_incendio,-5.636338028013915,-75.57133657890496
2314,no_incendio,-7.558428193627557,-76.41513276188537
2319,incendio,-7.016,-76.8523
2326,no_incendio,-5.8166617894952815,-76.28161854109814
2327,no_incendio,-5.403821247036303,-76.32388095777216
2329,no_incendio,-5.73056432169004,-76.88063042787364
2330,incendio,-7.4043,-76.6582
2334,no_incendio,-5.852253396123982,-76.5690433745382
2337,incendio,-6.7943,-76.6917
2341,no_incendio,-5.936247863486473,-77.30432777805068
2344,no_incendio,-7.20916394163281,-76.74882653338932
2349,no_incendio,-5.7870347665351245,-76.83855785035811
2363,no_incendio,-5.977893876843185,-76.20383698117358
2377,no_incendio,-6.559793328628168,-75.94281873717337
2379,no_incendio,-5.808189893519151,-75.58463969579134
2382,incendio,-6.4928,-77.5058
2388,incendio,-8.7435,-76.1524
2393,no_incendio,-6.54529109912659,-75.69341596269626
2398,no_incendio,-5.991944937539925,-75.60778625331145
2409,incendio,-7.3832,-76.4216
2411,no_incendio,-6.08565697953034,-76.3565072601085
2436,no_incendio,-7.508226717447944,-76.74892470083597
2439,no_incendio,-7.547004527368286,-77.14424900414204
2442,incendio,-6.7502,-76.3809
2453,no_incendio,-5.369370124540203,-77.53041632467286
2456,no_incendio,-6.344517536741018,-75.98404289972582
2458,incendio,-6.8247,-76.5381
2469,no_incendio,-6.023168032179068,-77.26981479042486
2471,no_incendio,-6.85257481056394,-76.48694884372748
2480,no_incendio,-7.306661299403648,-77.35299757529853
2486,no_incendio,-5.721753234372427,-77.04300744557013
2491,no_incendio,-7.552000736404346,-77.05977682552361
2499,incendio,-5.9017,-75.9487
2507,no_incendio,-6.227801736418022,-76.3562846673644
2510,no_incendio,-6.475196466130733,-76.70818383406251
2522,incendio,-7.0493,-76.7802
2526,no_incendio,-5.690666241525762,-76.5831246635922
2530,no_incendio,-5.577424926283962,-75.86385660107669
2535,no_incendio,-7.000863457307533,-75.58957693762711
2551,no_incendio,-7.324938939394847,-75.95193264911674
2555,no_incendio,-6.851346088597758,-76.87565472102605
2558,incendio,-8.7903,-76.1216
2561,incendio,-6.3969,-76.7509
2563,incendio,-7.3248,-76.7206
2567,incendio,-7.2799,-76.8382
2569,no_incendio,-7.1205154593131565,-76.76326173892171
2583,incendio,-5.8221,-76.1471
2584,incendio,-5.9644,-76.2395
2589,no_incendio,-6.929539925837722,-76.05337955826667
2595,incendio,-8.4536,-76.3866
2597,no_incendio,-5.5463833686959125,-76.92476001499328
2601,no_incendio,-6.081931713189248,-77.21688851873837
2610,incendio,-7.1788,-77.0842
2615,incendio,-6.8151,-76.6907
2622,incendio,-5.9849,-77.6874
2623,no_incendio,-6.271888529403575,-75.79765684657775
2626,no_incendio,-6.642584248060827,-75.75075985956546
2645,no_incendio,-5.607896245919547,-76.37910922472966
2649,no_incendio,-6.040209440060914,-75.6194334979568
2659,no_incendio,-6.607438503581988,-77.25629846979227
2662,no_incendio,-7.391380566669081,-77.4628689446306
2667,no_incendio,-6.385759143148429,-76.5709354755892
2673,no_incendio,-7.261878534754229,-75.78596746234152
2697,incendio,-6.0225,-76.8246
2700,no_incendio,-6.253426709313807,-77.08659131097349
2701,incendio,-6.7255,-76.5676
2704,incendio,-8.4242,-76.2533
2705,no_incendio,-6.619578652288662,-76.97686198868091
2712,incendio,-7.1429,-76.4901
2735,incendio,-6.1776,-76.0111
2739,incendio,-6.1944,-76.3031
2740,no_incendio,-6.183798772159494,-75.95166434619192
2749,no_incendio,-5.489245275525123,-76.82667902790362
2754,no_incendio,-6.223322439610729,-75.97460472272981
2757,no_incendio,-5.971572498496214,-75.54699515189168
2758,incendio,-6.4509,-77.4951
2760,incendio,-7.7028,-76.7512
2764,no_incendio,-7.232373566693578,-77.33989801092913
2773,no_incendio,-5.323979357908248,-75.76496426046252
2778,no_incendio,-5.41517785771272,-76.05115692097354
2781,incendio,-6.4571,-75.7192
2782,no_incendio,-6.325765977825784,-76.5205147871752
2785,no_incendio,-6.260923080518788,-75.61074627640608
2794,no_incendio,-6.56442664767728,-76.08300934140289
2795,incendio,-5.7733,-76.3769
2797,no_incendio,-6.329066895240967,-77.1289458150613
2798,no_incendio,-5.632876376439432,-77.16339501604922
2805,no_incendio,-6.801666192426729,-76.32704638741743
2810,no_incendio,-6.134775971165761,-75.80907324993491
2814,no_incendio,-7.174304209114396,-76.54277799438324
2819,no_incendio,-5.658384235826694,-76.44208065955317
2830,incendio,-8.4601,-76.4066
2834,no_incendio,-7.500619459820059,-77.36318050509186
2841,incendio,-6.6446,-76.5705
2844,no_incendio,-7.1439208952470965,-77.38092521559295
2849,incendio,-5.6298,-76.6682
2850,no_incendio,-5.813466395394225,-76.54314458566375
2859,no_incendio,-7.181016545835497,-77.14662187463146
2864,no_incendio,-7.493235179350296,-76.56434016404388
2871,no_incendio,-5.89297787831936,-76.40313981264967
2872,incendio,-7.171,-76.6833
2876,no_incendio,-7.388452210624765,-77.20638603731945
2877,incendio,-5.9151,-76.155
2882,no_incendio,-7.394254404476224,-75.68500027222532
2895,incendio,-6.0524,-76.2984
2900,no_incendio,-6.4551795764442375,-76.19574642473289
2904,no_incendio,-5.582283481453623,-75.95562633397932
2905,incendio,-6.2542,-75.97
2916,no_incendio,-7.546681661706002,-77.09086718024028
2918,no_incendio,-5.3860874889168056,-76.83704410013208
2928,no_incendio,-5.46295343513328,-75.95414593487065
2931,incendio,-7.5163,-77.5593
2934,incendio,-5.7466,-76.004
2940,no_incendio,-6.843242986862935,-76.83119639273687
2941,incendio,-7.2459,-76.854
2944,incendio,-5.7203,-76.6686
2945,incendio,-7.1465,-76.2479
2947,no_incendio,-7.261878534754229,-75.78596746234152
2950,incendio,-8.6337,-76.2933
2952,incendio,-6.7171,-76.6629
2962,incendio,-8.2494,-76.552
2966,no_incendio,-6.4156514594615395,-77.50323228806793
2970,no_incendio,-7.086474485794749,-76.34589785341001
2971,incendio,-5.7971,-77.0169
2972,no_incendio,-6.7893125147185724,-75.8130856477531
2975,incendio,-7.1423,-76.4188
2983,no_incendio,-6.705083355769138,-77.07784196502678
2984,no_incendio,-7.579867389663157,-75.5999817001758
2996,no_incendio,-5.733857068651538,-76.80904901377532
3001,incendio,-5.775,-76.1989
3002,no_incendio,-6.173497385338977,-77.08001241103895
3003,no_incendio,-6.061517131296685,-76.40854652459227
3016,no_incendio,-6.125949661803806,-77.27004912325427
3023,incendio,-6.5005,-76.5597
3024,no_incendio,-6.7183540623229865,-77.22771131243218
3026,no_incendio,-6.6046403916429695,-76.28478273774354
3033,incendio,-6.4367,-76.3985
3036,incendio,-5.3454,-76.7971
3038,no_incendio,-7.051099362667298,-76.62925053957763
3046,incendio,-8.4378,-76.4051
3052,no_incendio,-6.591526889483433,-77.26946848843974
3057,no_incendio,-7.367557628064232,-76.4395241338938
3062,incendio,-7.3124,-76.5708
3071,no_incendio,-5.691367325953232,-76.91174291210852
3080,no_incendio,-7.538851524680003,-76.89606525439852
3090,no_incendio,-5.87938832915223,-76.90538612384941
3099,no_incendio,-7.44968802750322,-77.23116283334409
3107,no_incendio,-5.371545466461964,-76.40334353874748
3108,incendio,-7.2261,-76.8066
3119,no_incendio,-5.501399945972402,-76.12442406721492
3122,no_incendio,-7.448422790645704,-75.84545299813023
3133,incendio,-6.5729,-77.4006
3140,no_incendio,-6.890142536767722,-76.21093731168023
3142,no_incendio,-5.519172911219698,-76.89133916809088
3169,incendio,-7.032,-76.3413
3171,no_incendio,-5.921016028711128,-75.70718586514504
3184,no_incendio,-6.756685989962618,-75.83002754028344
3186,incendio,-6.0006,-77.6269
3189,incendio,-7.0137,-76.8779
3191,incendio,-6.1892,-76.2642
3192,no_incendio,-5.346519894910452,-77.42054950645856
3193,no_incendio,-6.857236383262051,-76.76658169794014
3195,no_incendio,-5.965105049339228,-76.99859959497034
3197,incendio,-7.4347,-76.7058
3203,no_incendio,-5.393926083579098,-77.3710588373999
3213,no_incendio,-6.696114207645428,-77.01139322381492
3214,incendio,-6.7028,-76.4179
3220,no_incendio,-6.183798772159494,-75.95166434619192
3221,no_incendio,-7.397102442990121,-76.86665660281676
3223,no_incendio,-5.728382445396997,-77.12017555927592
3225,no_incendio,-5.329337229365641,-77.4752371215785
3237,incendio,-6.7339,-76.6626
3241,incendio,-6.8033,-76.4739
3244,incendio,-7.1056,-77.5679
3257,no_incendio,-5.304216028521146,-77.22955638933952
3261,no_incendio,-5.609318574866824,-76.18227826181767
3269,no_incendio,-7.0805818707385395,-75.71658427890108
3278,no_incendio,-7.000095620614563,-76.8362748925339
3279,no_incendio,-7.560257578514154,-75.8825568546828
3285,incendio,-8.1163,-76.6092
3289,no_incendio,-5.847773952672416,-76.45786537475786
3290,no_incendio,-7.087560477783244,-76.48701616296685
3293,no_incendio,-6.322518329995495,-75.91309952295535
3294,incendio,-7.0863,-76.7694
3295,incendio,-7.3659,-76.5966
3296,incendio,-7.2709,-76.7866
3307,incendio,-6.9563,-76.4858
3309,incendio,-5.9401,-75.9316
3311,no_incendio,-5.945782975612446,-75.78933619991895
3314,no_incendio,-6.980365789444828,-76.90654360978435
3323,incendio,-6.8586,-76.537
3332,no_incendio,-6.25350724604799,-77.4340170352428
3340,no_incendio,-5.901183537582431,-77.01906915606199
3344,no_incendio,-6.441502518699965,-76.95262753749782
3345,incendio,-6.8651,-76.2254
3352,no_incendio,-6.5340207470218745,-75.73082220173393
3356,incendio,-6.8361,-76.7849
3361,incendio,-6.5292,-76.5908
3363,incendio,-7.011,-76.8322
3366,incendio,-7.4186,-76.6978
3367,no_incendio,-6.3823444451531675,-76.72222524088096
3371,incendio,-6.2581,-76.7868
3372,no_incendio,-5.813466395394225,-76.54314458566375
3376,no_incendio,-7.359881945280641,-76.7414311135722
3387,no_incendio,-7.4286037527901305,-75.69674631092113
3398,incendio,-7.0566,-76.2281
3411,no_incendio,-5.590954776196541,-75.61262101600937
3415,no_incendio,-6.664383213747135,-77.16631140190985
3416,no_incendio,-6.631390870435434,-77.17543848057095
3426,no_incendio,-7.156566202951519,-76.39767455117727
3429,no_incendio,-6.9177745399597805,-77.27712831962272
3434,no_incendio,-5.518901360296995,-75.83606862844933
3444,no_incendio,-6.074232738963784,-75.5615873787058
3445,no_incendio,-6.705083355769138,-77.07784196502678
3449,no_incendio,-6.799158296280013,-76.12149634545402
3457,incendio,-7.427,-76.3816
3460,no_incendio,-6.949415512269831,-76.30894649629607
3467,incendio,-6.2252,-76.8183
3475,incendio,-7.653,-76.47
3487,no_incendio,-7.150750883364853,-76.83628592323717
3493,no_incendio,-5.867404604520736,-75.92995443578674
3499,no_incendio,-6.74885592845062,-76.02672128613708
3501,incendio,-7.0545,-76.7257
3518,no_incendio,-6.721818890646596,-76.25717682869612
3520,no_incendio,-5.8499481349063265,-76.00423037206916
3522,no_incendio,-6.702659611656615,-77.00358407805038
3529,no_incendio,-6.691674214621824,-77.20756079690301
3534,no_incendio,-6.2585048621667685,-76.21326265306386
3535,no_incendio,-7.149862558736682,-77.09989679523933
3537,no_incendio,-6.125013751679443,-76.15307627183338
3541,no_incendio,-6.945484440166689,-76.77951589048426
3543,no_incendio,-7.427821513315094,-77.09535827635182
3545,incendio,-8.6395,-76.3306
3547,incendio,-6.2177,-76.0779
3548,no_incendio,-7.106983766497296,-76.41530269638099
3549,no_incendio,-7.301346263959235,-76.9768322825311
